order,temperatur,simulation,sch_method,chain lenght,found_distances
309,45,14,geometric,500,501.62048768957186
310,45,14,geometric,500,505.5446262959602
311,45,14,geometric,500,499.11318441422014
312,45,14,geometric,500,491.60117537247476
313,45,14,geometric,500,497.0474598710762
314,45,14,geometric,500,486.2413841546901
315,45,14,geometric,500,482.0996799217705
316,45,14,geometric,500,482.41448516452914
317,45,14,geometric,500,477.700017218108
318,45,14,geometric,500,471.00874055209033
319,45,14,geometric,500,468.87011700033804
320,45,14,geometric,500,479.52142747275826
321,45,14,geometric,500,465.3582799812437
322,45,14,geometric,500,463.04108784304526
323,45,14,geometric,500,463.7751779081282
324,45,14,geometric,500,460.7858006803307
325,45,14,geometric,500,458.98023623195127
326,45,14,geometric,500,459.8456090155098
327,45,14,geometric,500,463.6876998894147
328,45,14,geometric,500,466.43728467813304
329,45,14,geometric,500,466.0082605885795
330,45,14,geometric,500,457.47314852318584
331,45,14,geometric,500,463.9188887923745
332,45,14,geometric,500,464.4585981847363
333,45,14,geometric,500,469.73917512140713
334,45,14,geometric,500,466.8281803615504
335,45,14,geometric,500,470.2539062833529
336,45,14,geometric,500,458.02918455474446
337,45,14,geometric,500,457.2780679541445
338,45,14,geometric,500,457.27806795414443
339,45,14,geometric,500,457.27806795414443
340,45,14,geometric,500,458.143440737703
341,45,14,geometric,500,458.579789431708
342,45,14,geometric,500,461.27032946706095
343,45,14,geometric,500,459.62733163153877
344,45,14,geometric,500,462.7183059048437
345,45,14,geometric,500,463.65038934444664
346,45,14,geometric,500,464.483884193796
347,45,14,geometric,500,461.57908189318806
348,45,14,geometric,500,465.2284803148289
349,45,14,geometric,500,465.21110257695267
350,45,14,geometric,500,462.7422147200209
351,45,14,geometric,500,463.5538975897873
352,45,14,geometric,500,463.56504525301995
353,45,14,geometric,500,463.56504525301995
354,45,14,geometric,500,464.10182739670506
355,45,14,geometric,500,464.81909682219384
356,45,14,geometric,500,468.09630918454036
357,45,14,geometric,500,466.94479305574197
358,45,14,geometric,500,468.9701418921459
359,45,14,geometric,500,465.6663337561175
360,45,14,geometric,500,468.43809930743333
361,45,14,geometric,500,471.90857939373586
362,45,14,geometric,500,468.23688513641815
363,45,14,geometric,500,466.3926048602008
364,45,14,geometric,500,465.7208577300674
365,45,14,geometric,500,459.6238187847074
366,45,14,geometric,500,458.7158021422528
367,45,14,geometric,500,458.7158021422528
368,45,14,geometric,500,455.72788312008794
369,45,14,geometric,500,455.1561903136831
370,45,14,geometric,500,456.31347702267743
371,45,14,geometric,500,456.31347702267743
372,45,14,geometric,500,455.72788312008794
373,45,14,geometric,500,463.9350120587833
374,45,14,geometric,500,459.7926315087937
375,45,14,geometric,500,455.29549338637923
376,45,14,geometric,500,456.2035100288338
377,45,14,geometric,500,456.59158933040874
378,45,14,geometric,500,452.7498915207805
379,45,14,geometric,500,452.5136220084594
380,45,14,geometric,500,454.13277899561035
381,45,14,geometric,500,452.849945844509
382,45,14,geometric,500,452.7498915207805
383,45,14,geometric,500,452.7498915207805
384,45,14,geometric,500,453.4216386509139
385,45,14,geometric,500,453.7153186280676
386,45,14,geometric,500,456.8632053890677
387,45,14,geometric,500,458.7912979795242
388,45,14,geometric,500,454.7353945760696
389,45,14,geometric,500,454.7353945760696
390,45,14,geometric,500,454.7353945760696
391,45,14,geometric,500,455.8258143252289
392,45,14,geometric,500,455.9797055888007
393,45,14,geometric,500,455.2143871289706
394,45,14,geometric,500,453.8700217925111
395,45,14,geometric,500,455.0273085015054
396,45,14,geometric,500,455.0273085015054
397,45,14,geometric,500,453.76996746878257
398,45,14,geometric,500,453.76996746878257
399,45,14,geometric,500,454.6353402523411
400,45,14,geometric,500,456.1330062884435
401,45,14,geometric,500,454.288694411537
402,45,14,geometric,500,453.76996746878257
403,45,14,geometric,500,453.76996746878257
404,45,14,geometric,500,454.20488209729774
405,45,14,geometric,500,452.3606018210804
406,45,14,geometric,500,452.46065614480887
407,45,14,geometric,500,452.4606561448089
408,45,14,geometric,500,452.4606561448089
409,45,14,geometric,500,453.06842481386326
410,45,14,geometric,500,453.6401176202682
411,45,14,geometric,500,453.61794285380324
412,45,14,geometric,500,453.0992159110488
413,45,14,geometric,500,452.4606561448089
414,45,14,geometric,500,452.4606561448089
415,45,14,geometric,500,452.4606561448089
416,45,14,geometric,500,451.94192920205444
417,45,14,geometric,500,452.4606561448089
418,45,14,geometric,500,452.36060182108037
419,45,14,geometric,500,451.50234927626497
420,45,14,geometric,500,452.3677220598235
421,45,14,geometric,500,453.22597460463896
422,45,14,geometric,500,452.3606018210804
423,45,14,geometric,500,451.50234927626497
424,45,14,geometric,500,451.50234927626497
425,45,14,geometric,500,451.50234927626497
426,45,14,geometric,500,452.3677220598235
427,45,14,geometric,500,452.86449641581584
428,45,14,geometric,500,452.3905024870505
429,45,14,geometric,500,451.9991236322573
430,45,14,geometric,500,454.20985802598324
431,45,14,geometric,500,451.9991236322573
432,45,14,geometric,500,452.86449641581584
433,45,14,geometric,500,451.50234927626497
434,45,14,geometric,500,451.50234927626497
435,45,14,geometric,500,451.50234927626497
436,45,14,geometric,500,451.50234927626497
437,45,14,geometric,500,451.50234927626497
438,45,14,geometric,500,450.98362233351054
439,45,14,geometric,500,450.98362233351054
440,45,14,geometric,500,451.84187487832594
441,45,14,geometric,500,450.96144341066844
442,45,14,geometric,500,450.96144341066844
443,45,14,geometric,500,450.96144341066844
444,45,14,geometric,500,450.96144341066844
445,45,14,geometric,500,450.96144341066844
446,45,14,geometric,500,450.96144341066844
447,45,14,geometric,500,450.98362233351054
448,45,14,geometric,500,450.98362233351054
449,45,14,geometric,500,451.8489951170691
450,45,14,geometric,500,451.826816194227
451,45,14,geometric,500,452.7348328366815
452,45,14,geometric,500,452.7348328366815
453,45,14,geometric,500,452.7348328366815
454,45,14,geometric,500,451.86946005312296
455,45,14,geometric,500,451.86946005312296
456,45,14,geometric,500,451.86946005312296
457,45,14,geometric,500,451.86946005312296
458,45,14,geometric,500,451.86946005312296
459,45,14,geometric,500,451.86946005312296
460,45,14,geometric,500,451.86946005312296
461,45,14,geometric,500,451.86946005312296
462,45,14,geometric,500,451.86946005312296
463,45,14,geometric,500,451.86946005312296
464,45,14,geometric,500,451.86946005312296
465,45,14,geometric,500,451.86946005312296
466,45,14,geometric,500,451.89163897596507
467,45,14,geometric,500,450.96144341066844
468,45,14,geometric,500,450.96144341066844
469,45,14,geometric,500,451.48017035342286
470,45,14,geometric,500,451.48017035342286
471,45,14,geometric,500,451.48017035342286
472,45,14,geometric,500,451.48017035342286
473,45,14,geometric,500,451.48017035342286
474,45,14,geometric,500,451.48017035342286
475,45,14,geometric,500,451.50234927626497
476,45,14,geometric,500,451.9991236322573
477,45,14,geometric,500,451.48039668950287
478,45,14,geometric,500,451.48039668950287
479,45,14,geometric,500,451.48039668950287
480,45,14,geometric,500,451.48039668950287
481,45,14,geometric,500,451.48039668950287
482,45,14,geometric,500,450.98362233351054
483,45,14,geometric,500,450.98362233351054
484,45,14,geometric,500,450.96144341066844
485,45,14,geometric,500,450.96144341066844
486,45,14,geometric,500,450.96144341066844
487,45,14,geometric,500,450.96144341066844
488,45,14,geometric,500,450.96144341066844
489,45,14,geometric,500,450.98362233351054
490,45,14,geometric,500,450.96144341066844
491,45,14,geometric,500,450.96144341066844
492,45,14,geometric,500,450.98362233351054
493,45,14,geometric,500,450.98362233351054
494,45,14,geometric,500,451.48039668950287
495,45,14,geometric,500,451.48039668950287
496,45,14,geometric,500,450.98362233351054
497,45,14,geometric,500,450.98362233351054
498,45,14,geometric,500,450.96144341066844
499,45,14,geometric,500,450.96144341066844
500,45,14,geometric,500,450.96144341066844
501,45,14,geometric,500,450.98362233351054
502,45,14,geometric,500,450.98362233351054
503,45,14,geometric,500,450.98362233351054
504,45,14,geometric,500,450.96144341066844
505,45,14,geometric,500,450.96144341066844
506,45,14,geometric,500,450.96144341066844
507,45,14,geometric,500,450.96144341066844
508,45,14,geometric,500,450.96144341066844
509,45,14,geometric,500,450.96144341066844
510,45,14,geometric,500,450.96144341066844
511,45,14,geometric,500,450.96144341066844
512,45,14,geometric,500,450.96144341066844
513,45,14,geometric,500,450.98362233351054
514,45,14,geometric,500,450.98362233351054
515,45,14,geometric,500,450.98362233351054
516,45,14,geometric,500,450.96144341066844
517,45,14,geometric,500,450.96144341066844
518,45,14,geometric,500,450.98362233351054
519,45,14,geometric,500,450.98362233351054
520,45,14,geometric,500,450.98362233351054
521,45,14,geometric,500,450.98362233351054
522,45,14,geometric,500,450.98362233351054
523,45,14,geometric,500,450.98362233351054
524,45,14,geometric,500,450.96144341066844
525,45,14,geometric,500,450.96144341066844
526,45,14,geometric,500,450.96144341066844
527,45,14,geometric,500,451.826816194227
528,45,14,geometric,500,450.96144341066844
529,45,14,geometric,500,450.96144341066844
530,45,14,geometric,500,450.96144341066844
531,45,14,geometric,500,450.98362233351054
532,45,14,geometric,500,450.98362233351054
533,45,14,geometric,500,451.48039668950287
534,45,14,geometric,500,450.98362233351054
535,45,14,geometric,500,450.98362233351054
536,45,14,geometric,500,450.98362233351054
537,45,14,geometric,500,450.98362233351054
538,45,14,geometric,500,450.98362233351054
539,45,14,geometric,500,450.98362233351054
540,45,14,geometric,500,450.98362233351054
541,45,14,geometric,500,450.98362233351054
542,45,14,geometric,500,450.98362233351054
543,45,14,geometric,500,450.9836223335106
544,45,14,geometric,500,451.48039668950287
545,45,14,geometric,500,451.48039668950287
546,45,14,geometric,500,451.48039668950287
547,45,14,geometric,500,451.48039668950287
548,45,14,geometric,500,451.48039668950287
549,45,14,geometric,500,450.98362233351054
550,45,14,geometric,500,450.98362233351054
551,45,14,geometric,500,450.98362233351054
552,45,14,geometric,500,450.98362233351054
553,45,14,geometric,500,450.98362233351054
554,45,14,geometric,500,450.96144341066844
555,45,14,geometric,500,451.48017035342286
556,45,14,geometric,500,451.48017035342286
557,45,14,geometric,500,451.50234927626497
558,45,14,geometric,500,451.50234927626497
559,45,14,geometric,500,451.50234927626497
560,45,14,geometric,500,451.50234927626497
561,45,14,geometric,500,451.50234927626497
562,45,14,geometric,500,451.50234927626497
563,45,14,geometric,500,450.98362233351054
564,45,14,geometric,500,450.98362233351054
565,45,14,geometric,500,450.98362233351054
566,45,14,geometric,500,450.98362233351054
567,45,14,geometric,500,450.98362233351054
568,45,14,geometric,500,450.96144341066844
569,45,14,geometric,500,450.96144341066844
570,45,14,geometric,500,450.96144341066844
571,45,14,geometric,500,450.96144341066844
572,45,14,geometric,500,450.96144341066844
573,45,14,geometric,500,450.98362233351054
574,45,14,geometric,500,450.98362233351054
575,45,14,geometric,500,450.98362233351054
576,45,14,geometric,500,450.98362233351054
577,45,14,geometric,500,450.98362233351054
578,45,14,geometric,500,450.98362233351054
579,45,14,geometric,500,450.98362233351054
580,45,14,geometric,500,450.9836223335106
581,45,14,geometric,500,450.98362233351054
582,45,14,geometric,500,450.9836223335105
583,45,14,geometric,500,450.9836223335105
584,45,14,geometric,500,450.9836223335105
585,45,14,geometric,500,450.96144341066844
586,45,14,geometric,500,450.96144341066844
587,45,14,geometric,500,450.96144341066844
588,45,14,geometric,500,450.96144341066844
589,45,14,geometric,500,450.96144341066844
590,45,14,geometric,500,450.9614434106685
591,45,14,geometric,500,450.96144341066844
592,45,14,geometric,500,450.96144341066844
593,45,14,geometric,500,450.9614434106685
594,45,14,geometric,500,450.9614434106685
595,45,14,geometric,500,450.9836223335106
596,45,14,geometric,500,450.9614434106685
597,45,14,geometric,500,450.9614434106685
598,45,14,geometric,500,450.96144341066844
599,45,14,geometric,500,450.96144341066844
600,45,14,geometric,500,450.96144341066844
601,45,14,geometric,500,450.96144341066844
602,45,14,geometric,500,450.96144341066844
603,45,14,geometric,500,450.96144341066844
604,45,14,geometric,500,450.96144341066844
605,45,14,geometric,500,450.98362233351054
606,45,14,geometric,500,450.98362233351054
607,45,14,geometric,500,450.96144341066844
608,45,14,geometric,500,450.96144341066844
609,45,14,geometric,500,450.96144341066844
610,45,14,geometric,500,450.96144341066844
611,45,14,geometric,500,450.96144341066844
612,45,14,geometric,500,450.96144341066844
613,45,14,geometric,500,450.96144341066844
614,45,14,geometric,500,450.96144341066844
615,45,14,geometric,500,450.96144341066844
616,45,14,geometric,500,450.96144341066844
617,45,14,geometric,500,450.96144341066844
618,45,14,geometric,500,450.96144341066844
619,45,14,geometric,500,450.96144341066844
620,45,14,geometric,500,450.96144341066844
621,45,14,geometric,500,450.96144341066844
622,45,14,geometric,500,450.96144341066844
623,45,14,geometric,500,450.98362233351054
624,45,14,geometric,500,450.98362233351054
625,45,14,geometric,500,450.98362233351054
626,45,14,geometric,500,450.98362233351054
627,45,14,geometric,500,450.98362233351054
628,45,14,geometric,500,450.96144341066844
629,45,14,geometric,500,450.96144341066844
630,45,14,geometric,500,450.96144341066844
631,45,14,geometric,500,450.96144341066844
632,45,14,geometric,500,450.98362233351054
633,45,14,geometric,500,450.98362233351054
634,45,14,geometric,500,450.98362233351054
635,45,14,geometric,500,450.98362233351054
636,45,14,geometric,500,450.98362233351054
637,45,14,geometric,500,450.98362233351054
638,45,14,geometric,500,450.98362233351054
639,45,14,geometric,500,450.9614434106685
640,45,14,geometric,500,450.9614434106685
641,45,14,geometric,500,450.9614434106685
642,45,14,geometric,500,450.9614434106685
643,45,14,geometric,500,450.9614434106685
644,45,14,geometric,500,450.9614434106685
645,45,14,geometric,500,450.9614434106685
646,45,14,geometric,500,450.9614434106685
647,45,14,geometric,500,450.9614434106685
648,45,14,geometric,500,450.9836223335106
649,45,14,geometric,500,450.9836223335106
650,45,14,geometric,500,450.98362233351054
651,45,14,geometric,500,450.9836223335105
652,45,14,geometric,500,450.9836223335105
653,45,14,geometric,500,450.9836223335105
654,45,14,geometric,500,450.96144341066844
655,45,14,geometric,500,450.96144341066844
656,45,14,geometric,500,450.96144341066844
657,45,14,geometric,500,450.96144341066844
658,45,14,geometric,500,450.9836223335105
659,45,14,geometric,500,450.9836223335105
660,45,14,geometric,500,450.9836223335105
661,45,14,geometric,500,450.9836223335105
662,45,14,geometric,500,450.9836223335105
663,45,14,geometric,500,450.98362233351054
664,45,14,geometric,500,450.98362233351054
665,45,14,geometric,500,450.9836223335105
666,45,14,geometric,500,450.96144341066844
667,45,14,geometric,500,450.96144341066844
668,45,14,geometric,500,450.9836223335105
669,45,14,geometric,500,450.96144341066844
670,45,14,geometric,500,450.96144341066844
671,45,14,geometric,500,450.96144341066844
672,45,14,geometric,500,450.9836223335105
673,45,14,geometric,500,450.96144341066844
674,45,14,geometric,500,450.96144341066844
675,45,14,geometric,500,450.96144341066844
676,45,14,geometric,500,450.96144341066844
677,45,14,geometric,500,450.96144341066844
678,45,14,geometric,500,450.96144341066844
679,45,14,geometric,500,450.96144341066844
680,45,14,geometric,500,450.96144341066844
681,45,14,geometric,500,450.96144341066844
682,45,14,geometric,500,450.96144341066844
683,45,14,geometric,500,450.96144341066844
684,45,14,geometric,500,450.9614434106685
685,45,14,geometric,500,450.9614434106685
686,45,14,geometric,500,450.9614434106685
687,45,14,geometric,500,450.9614434106685
688,45,14,geometric,500,450.9614434106685
689,45,14,geometric,500,450.9614434106685
690,45,14,geometric,500,450.9614434106685
691,45,14,geometric,500,450.9614434106685
692,45,14,geometric,500,450.9614434106685
693,45,14,geometric,500,450.9614434106685
694,45,14,geometric,500,450.96144341066844
695,45,14,geometric,500,450.96144341066844
696,45,14,geometric,500,450.96144341066844
697,45,14,geometric,500,450.96144341066844
698,45,14,geometric,500,450.96144341066844
699,45,14,geometric,500,450.96144341066844
700,45,14,geometric,500,450.96144341066844
701,45,14,geometric,500,450.96144341066844
702,45,14,geometric,500,450.96144341066844
703,45,14,geometric,500,450.96144341066844
704,45,14,geometric,500,450.96144341066844
705,45,14,geometric,500,450.96144341066844
706,45,14,geometric,500,450.96144341066844
707,45,14,geometric,500,450.96144341066844
708,45,14,geometric,500,450.96144341066844
709,45,14,geometric,500,450.96144341066844
710,45,14,geometric,500,450.96144341066844
711,45,14,geometric,500,450.96144341066844
712,45,14,geometric,500,450.96144341066844
713,45,14,geometric,500,450.96144341066844
714,45,14,geometric,500,450.96144341066844
715,45,14,geometric,500,450.96144341066844
716,45,14,geometric,500,450.96144341066844
717,45,14,geometric,500,450.96144341066844
718,45,14,geometric,500,450.96144341066844
719,45,14,geometric,500,450.96144341066844
720,45,14,geometric,500,450.96144341066844
721,45,14,geometric,500,450.98362233351054
722,45,14,geometric,500,450.98362233351054
723,45,14,geometric,500,450.96144341066844
724,45,14,geometric,500,450.96144341066844
725,45,14,geometric,500,450.96144341066844
726,45,14,geometric,500,450.96144341066844
727,45,14,geometric,500,450.96144341066844
728,45,14,geometric,500,450.96144341066844
729,45,14,geometric,500,450.96144341066844
730,45,14,geometric,500,450.96144341066844
731,45,14,geometric,500,450.96144341066844
732,45,14,geometric,500,450.96144341066844
733,45,14,geometric,500,450.96144341066844
734,45,14,geometric,500,450.96144341066844
735,45,14,geometric,500,450.96144341066844
736,45,14,geometric,500,450.96144341066844
737,45,14,geometric,500,450.96144341066844
738,45,14,geometric,500,450.96144341066844
739,45,14,geometric,500,450.96144341066844
740,45,14,geometric,500,450.96144341066844
741,45,14,geometric,500,450.96144341066844
742,45,14,geometric,500,450.96144341066844
743,45,14,geometric,500,450.96144341066844
744,45,14,geometric,500,450.96144341066844
745,45,14,geometric,500,450.96144341066844
746,45,14,geometric,500,450.96144341066844
747,45,14,geometric,500,450.96144341066844
748,45,14,geometric,500,450.96144341066844
749,45,14,geometric,500,450.96144341066844
750,45,14,geometric,500,450.96144341066844
751,45,14,geometric,500,450.96144341066844
752,45,14,geometric,500,450.96144341066844
753,45,14,geometric,500,450.96144341066844
754,45,14,geometric,500,450.98362233351054
755,45,14,geometric,500,450.98362233351054
756,45,14,geometric,500,450.96144341066844
757,45,14,geometric,500,450.96144341066844
758,45,14,geometric,500,450.96144341066844
759,45,14,geometric,500,450.98362233351054
760,45,14,geometric,500,450.98362233351054
761,45,14,geometric,500,450.98362233351054
762,45,14,geometric,500,450.98362233351054
763,45,14,geometric,500,450.96144341066844
764,45,14,geometric,500,450.96144341066844
765,45,14,geometric,500,450.96144341066844
766,45,14,geometric,500,450.96144341066844
767,45,14,geometric,500,450.96144341066844
768,45,14,geometric,500,450.96144341066844
769,45,14,geometric,500,450.9614434106685
770,45,14,geometric,500,450.9614434106685
771,45,14,geometric,500,450.96144341066844
772,45,14,geometric,500,450.96144341066844
773,45,14,geometric,500,450.96144341066844
774,45,14,geometric,500,450.96144341066844
775,45,14,geometric,500,450.96144341066844
776,45,14,geometric,500,450.9614434106685
777,45,14,geometric,500,450.9614434106685
778,45,14,geometric,500,450.9614434106685
779,45,14,geometric,500,450.9614434106685
780,45,14,geometric,500,450.9614434106685
781,45,14,geometric,500,450.96144341066844
782,45,14,geometric,500,450.96144341066844
783,45,14,geometric,500,450.96144341066844
784,45,14,geometric,500,450.96144341066844
785,45,14,geometric,500,450.96144341066844
786,45,14,geometric,500,450.96144341066844
787,45,14,geometric,500,450.96144341066844
788,45,14,geometric,500,450.96144341066844
789,45,14,geometric,500,450.96144341066844
790,45,14,geometric,500,450.96144341066844
791,45,14,geometric,500,450.96144341066844
792,45,14,geometric,500,450.9614434106685
793,45,14,geometric,500,450.96144341066844
794,45,14,geometric,500,450.96144341066844
795,45,14,geometric,500,450.9836223335105
796,45,14,geometric,500,450.9836223335105
797,45,14,geometric,500,450.9836223335105
798,45,14,geometric,500,450.9836223335105
799,45,14,geometric,500,450.9836223335105
800,45,14,geometric,500,450.9836223335105
801,45,14,geometric,500,450.98362233351054
802,45,14,geometric,500,450.98362233351054
803,45,14,geometric,500,450.98362233351054
804,45,14,geometric,500,450.9614434106685
805,45,14,geometric,500,450.96144341066844
806,45,14,geometric,500,450.96144341066844
807,45,14,geometric,500,450.96144341066844
808,45,14,geometric,500,450.96144341066844
809,45,14,geometric,500,450.96144341066844
810,45,14,geometric,500,450.96144341066844
811,45,14,geometric,500,450.96144341066844
812,45,14,geometric,500,450.9614434106685
813,45,14,geometric,500,450.9614434106685
814,45,14,geometric,500,450.9614434106685
815,45,14,geometric,500,450.9614434106685
816,45,14,geometric,500,450.9614434106685
817,45,14,geometric,500,450.9614434106685
818,45,14,geometric,500,450.9614434106685
819,45,14,geometric,500,450.9614434106685
820,45,14,geometric,500,450.96144341066844
821,45,14,geometric,500,450.96144341066844
822,45,14,geometric,500,450.9614434106684
823,45,14,geometric,500,450.9614434106684
824,45,14,geometric,500,450.9614434106684
825,45,14,geometric,500,450.9614434106684
826,45,14,geometric,500,450.9614434106684
827,45,14,geometric,500,450.9614434106684
828,45,14,geometric,500,450.9614434106684
829,45,14,geometric,500,450.9614434106684
830,45,14,geometric,500,450.9614434106684
831,45,14,geometric,500,450.9614434106684
832,45,14,geometric,500,450.98362233351054
833,45,14,geometric,500,450.98362233351054
834,45,14,geometric,500,450.98362233351054
835,45,14,geometric,500,450.98362233351054
836,45,14,geometric,500,450.9614434106684
837,45,14,geometric,500,450.9614434106684
838,45,14,geometric,500,450.9614434106684
839,45,14,geometric,500,450.9614434106684
840,45,14,geometric,500,450.9614434106684
841,45,14,geometric,500,450.9614434106684
842,45,14,geometric,500,450.9614434106684
843,45,14,geometric,500,450.9614434106684
844,45,14,geometric,500,450.9614434106683
845,45,14,geometric,500,450.9614434106683
846,45,14,geometric,500,450.9614434106683
847,45,14,geometric,500,450.9614434106683
848,45,14,geometric,500,450.9614434106684
849,45,14,geometric,500,450.9614434106684
850,45,14,geometric,500,450.9614434106684
851,45,14,geometric,500,450.9614434106684
852,45,14,geometric,500,450.9614434106684
853,45,14,geometric,500,450.96144341066844
854,45,14,geometric,500,450.96144341066844
855,45,14,geometric,500,450.96144341066844
856,45,14,geometric,500,450.96144341066844
857,45,14,geometric,500,450.96144341066844
858,45,14,geometric,500,450.96144341066844
859,45,14,geometric,500,450.9614434106685
860,45,14,geometric,500,450.9614434106685
861,45,14,geometric,500,450.9614434106685
862,45,14,geometric,500,450.96144341066844
863,45,14,geometric,500,450.96144341066844
864,45,14,geometric,500,450.96144341066844
865,45,14,geometric,500,450.96144341066844
866,45,14,geometric,500,450.96144341066844
867,45,14,geometric,500,450.96144341066844
868,45,14,geometric,500,450.96144341066844
869,45,14,geometric,500,450.96144341066844
870,45,14,geometric,500,450.96144341066844
871,45,14,geometric,500,450.96144341066844
872,45,14,geometric,500,450.96144341066844
873,45,14,geometric,500,450.96144341066844
874,45,14,geometric,500,450.9614434106684
875,45,14,geometric,500,450.96144341066844
876,45,14,geometric,500,450.9614434106685
877,45,14,geometric,500,450.96144341066844
878,45,14,geometric,500,450.96144341066844
879,45,14,geometric,500,450.96144341066844
880,45,14,geometric,500,450.96144341066844
881,45,14,geometric,500,450.96144341066844
882,45,14,geometric,500,450.96144341066844
883,45,14,geometric,500,450.9614434106685
884,45,14,geometric,500,450.96144341066844
885,45,14,geometric,500,450.96144341066844
886,45,14,geometric,500,450.96144341066844
887,45,14,geometric,500,450.96144341066844
888,45,14,geometric,500,450.96144341066844
889,45,14,geometric,500,450.96144341066844
890,45,14,geometric,500,450.96144341066844
891,45,14,geometric,500,450.9614434106685
892,45,14,geometric,500,450.9614434106685
893,45,14,geometric,500,450.9614434106685
894,45,14,geometric,500,450.9614434106685
895,45,14,geometric,500,450.9614434106685
896,45,14,geometric,500,450.9614434106685
897,45,14,geometric,500,450.9614434106685
898,45,14,geometric,500,450.9614434106685
899,45,14,geometric,500,450.96144341066844
900,45,14,geometric,500,450.96144341066844
901,45,14,geometric,500,450.96144341066844
902,45,14,geometric,500,450.96144341066844
903,45,14,geometric,500,450.96144341066844
904,45,14,geometric,500,450.96144341066844
905,45,14,geometric,500,450.96144341066844
906,45,14,geometric,500,450.96144341066844
907,45,14,geometric,500,450.96144341066844
908,45,14,geometric,500,450.96144341066844
909,45,14,geometric,500,450.96144341066844
910,45,14,geometric,500,450.96144341066844
911,45,14,geometric,500,450.96144341066844
912,45,14,geometric,500,450.96144341066844
913,45,14,geometric,500,450.96144341066844
914,45,14,geometric,500,450.96144341066844
915,45,14,geometric,500,450.96144341066844
916,45,14,geometric,500,450.96144341066844
917,45,14,geometric,500,450.96144341066844
918,45,14,geometric,500,450.96144341066844
919,45,14,geometric,500,450.96144341066844
920,45,14,geometric,500,450.96144341066844
921,45,14,geometric,500,450.96144341066844
922,45,14,geometric,500,450.96144341066844
923,45,14,geometric,500,450.96144341066844
924,45,14,geometric,500,450.96144341066844
925,45,14,geometric,500,450.96144341066844
926,45,14,geometric,500,450.96144341066844
927,45,14,geometric,500,450.96144341066844
928,45,14,geometric,500,450.96144341066844
929,45,14,geometric,500,450.96144341066844
930,45,14,geometric,500,450.96144341066844
931,45,14,geometric,500,450.96144341066844
932,45,14,geometric,500,450.96144341066844
933,45,14,geometric,500,450.96144341066844
934,45,14,geometric,500,450.96144341066844
935,45,14,geometric,500,450.96144341066844
936,45,14,geometric,500,450.96144341066844
937,45,14,geometric,500,450.96144341066844
938,45,14,geometric,500,450.96144341066844
939,45,14,geometric,500,450.96144341066844
940,45,14,geometric,500,450.96144341066844
941,45,14,geometric,500,450.96144341066844
942,45,14,geometric,500,450.96144341066844
943,45,14,geometric,500,450.96144341066844
944,45,14,geometric,500,450.96144341066844
945,45,14,geometric,500,450.96144341066844
946,45,14,geometric,500,450.96144341066844
947,45,14,geometric,500,450.96144341066844
948,45,14,geometric,500,450.96144341066844
949,45,14,geometric,500,450.96144341066844
950,45,14,geometric,500,450.96144341066844
951,45,14,geometric,500,450.96144341066844
952,45,14,geometric,500,450.96144341066844
953,45,14,geometric,500,450.96144341066844
954,45,14,geometric,500,450.96144341066844
955,45,14,geometric,500,450.96144341066844
956,45,14,geometric,500,450.96144341066844
957,45,14,geometric,500,450.96144341066844
958,45,14,geometric,500,450.96144341066844
959,45,14,geometric,500,450.96144341066844
960,45,14,geometric,500,450.96144341066844
961,45,14,geometric,500,450.96144341066844
962,45,14,geometric,500,450.9614434106684
963,45,14,geometric,500,450.9614434106684
964,45,14,geometric,500,450.9614434106684
965,45,14,geometric,500,450.9614434106684
966,45,14,geometric,500,450.9614434106684
967,45,14,geometric,500,450.9614434106684
968,45,14,geometric,500,450.96144341066844
969,45,14,geometric,500,450.9614434106684
970,45,14,geometric,500,450.9614434106684
971,45,14,geometric,500,450.9614434106684
972,45,14,geometric,500,450.9614434106684
973,45,14,geometric,500,450.9614434106684
974,45,14,geometric,500,450.9614434106684
975,45,14,geometric,500,450.9614434106684
976,45,14,geometric,500,450.9614434106684
977,45,14,geometric,500,450.9614434106684
978,45,14,geometric,500,450.9614434106684
979,45,14,geometric,500,450.9614434106684
980,45,14,geometric,500,450.9614434106684
981,45,14,geometric,500,450.9614434106684
982,45,14,geometric,500,450.96144341066844
983,45,14,geometric,500,450.96144341066844
984,45,14,geometric,500,450.96144341066844
985,45,14,geometric,500,450.96144341066844
986,45,14,geometric,500,450.96144341066844
987,45,14,geometric,500,450.96144341066844
988,45,14,geometric,500,450.96144341066844
989,45,14,geometric,500,450.96144341066844
990,45,14,geometric,500,450.9614434106684
991,45,14,geometric,500,450.9614434106684
992,45,14,geometric,500,450.96144341066844
993,45,14,geometric,500,450.96144341066844
994,45,14,geometric,500,450.9614434106684
995,45,14,geometric,500,450.9614434106684
996,45,14,geometric,500,450.9614434106684
997,45,14,geometric,500,450.9614434106684
998,45,14,geometric,500,450.9614434106684
999,45,14,geometric,500,450.9614434106684
1000,45,14,geometric,500,450.9614434106684
0,45,15,geometric,500,1682.757951427945
1,45,15,geometric,500,1407.1388710351146
2,45,15,geometric,500,1392.3267210044064
3,45,15,geometric,500,1449.0057445368425
4,45,15,geometric,500,1470.082163157055
5,45,15,geometric,500,1455.957125162907
